time;Load_load2_running;Load_load2_terminal_V_re;Load_load2_terminal_V_im;Load_load2_PPu;Load_load1_PPu;MS1_gover_PmPu;MS1_gover_omegaPu;MS1_gen_cePu;MS1_gen_PePu;MS1_gen_cmPu;MS1_gen_PmPu;MS1_gen_ufPu;MS1_gen_efdPu;MS1_gen_omegaPu;MS1_gen_theta;MS1_gen_PGenPu;MS1_gen_QGenPu;MS1_gen_PGen;MS1_gen_QGen;MS1_gen_UPu;MS1_gen_IStatorPu;MS1_gen_IRotorPu;MS1_gen_UStatorPu;MS1_gen_QStatorPu;MS1_gen_thetaInternal;MS2_gen_cePu;MS2_gen_PePu;MS2_gen_cmPu;MS2_gen_PmPu;MS2_gen_ufPu;MS2_gen_efdPu;MS2_gen_omegaPu;MS2_gen_theta;MS2_gen_PGenPu;MS2_gen_QGenPu;MS2_gen_PGen;MS2_gen_QGen;MS2_gen_UPu;MS2_gen_IStatorPu;MS2_gen_IRotorPu;MS2_gen_UStatorPu;MS2_gen_QStatorPu;MS2_gen_thetaInternal;
44.5134;-1;-0.154681;-1.28098;0;3.16317;0.61315;1.02937;0.605306;0.623084;0.595655;0.61315;0.00131627;1.81724;1.02937;162.194;3.11542;0.873264;311.542;87.3264;1.29028;2.50759;1.8033;1.29028;0.873264;0.522239;0.00963658;0.0099195;-1.94296e-05;-2e-05;0.000798663;1.10263;1.02936;161.69;0.0495975;-0.836225;4.95975;-83.6225;1.36275;0.614708;1.07946;1.36275;-0.836225;0.0139419;
44.6086;-1;0.886235;-0.938103;0;3.16435;0.613719;1.02926;0.605765;0.623487;0.596275;0.613719;0.00131627;1.81724;1.02926;163.071;3.11744;0.873089;311.744;87.3089;1.29052;2.50859;1.80375;1.29052;0.873089;0.522403;0.00947518;0.00975228;-1.94317e-05;-2e-05;0.000798663;1.10263;1.02924;162.567;0.0487614;-0.836083;4.87614;-83.6083;1.36304;0.614438;1.07995;1.36304;-0.836083;0.01381;
44.7991;-1;0.771331;1.03522;0;3.16662;0.614831;1.02903;0.606656;0.62427;0.597483;0.614831;0.00131627;1.81724;1.02903;164.816;3.12135;0.872716;312.135;87.2716;1.29098;2.51053;1.80462;1.29098;0.872716;0.522729;0.0091563;0.00942204;-1.94359e-05;-2e-05;0.000798663;1.10263;1.02902;164.311;0.0471102;-0.835775;4.71102;-83.5775;1.36359;0.613896;1.08092;1.36359;-0.835775;0.0135397;
44.8944;-1;-0.290378;1.25813;0;3.1677;0.615372;1.02893;0.607089;0.624649;0.598073;0.615372;0.00131627;1.81724;1.02893;165.683;3.12325;0.872519;312.325;87.2519;1.29121;2.51148;1.80503;1.29121;0.872519;0.522891;0.00899887;0.00925906;-1.9438e-05;-2e-05;0.000798663;1.10263;1.02891;165.178;0.0462953;-0.835611;4.62953;-83.5611;1.36385;0.613623;1.08139;1.36385;-0.835611;0.0134014;
45.0849;-1;-1.19907;-0.480143;0;3.16978;0.616428;1.02871;0.607928;0.625384;0.599221;0.616428;0.00131627;1.81724;1.02871;167.409;3.12692;0.872106;312.692;87.2106;1.29163;2.51331;1.80583;1.29163;0.872106;0.523214;0.00868829;0.00893767;-1.9442e-05;-2e-05;0.000798663;1.10263;1.0287;166.903;0.0446884;-0.835264;4.46884;-83.5264;1.36436;0.613077;1.0823;1.36436;-0.835264;0.01312;
45.1802;-1;-0.421311;-1.2212;0;3.17077;0.616941;1.02861;0.608335;0.625741;0.599781;0.616941;0.00131627;1.81724;1.02861;168.266;3.1287;0.871891;312.87;87.1891;1.29183;2.5142;1.80621;1.29183;0.871891;0.523374;0.00853519;0.0087793;-1.94439e-05;-2e-05;0.000798663;1.10263;1.0286;167.76;0.0438965;-0.835082;4.38965;-83.5082;1.36461;0.612803;1.08275;1.36461;-0.835082;0.0129768;
45.3707;-1;1.26732;-0.252439;0;3.17266;0.617942;1.02841;0.609125;0.626431;0.600871;0.617942;0.00131627;1.81724;1.02841;169.973;3.13215;0.871446;313.215;87.1446;1.29222;2.51593;1.80694;1.29222;0.871446;0.523693;0.00823355;0.00846738;-1.94477e-05;-2e-05;0.000798663;1.10263;1.0284;169.466;0.0423369;-0.834702;4.23369;-83.4702;1.36507;0.612256;1.08362;1.36507;-0.834702;0.0126869;
45.466;-1;1.02721;0.784307;0;3.17357;0.618429;1.02831;0.609507;0.626765;0.601401;0.618429;0.00131627;1.81724;1.02831;170.822;3.13382;0.871216;313.382;87.1216;1.2924;2.51677;1.8073;1.2924;0.871216;0.523851;0.00808506;0.00831388;-1.94495e-05;-2e-05;0.000798663;1.10263;1.0283;170.315;0.0415694;-0.834505;4.15694;-83.4505;1.3653;0.611983;1.08404;1.3653;-0.834505;0.0125402;
45.6565;-1;-0.900121;0.927895;0;3.17529;0.619378;1.02812;0.610249;0.627412;0.602434;0.619378;0.00131627;1.81724;1.02812;172.511;3.13706;0.870744;313.706;87.0744;1.29275;2.5184;1.80797;1.29275;0.870744;0.524164;0.00779287;0.00801195;-1.94531e-05;-2e-05;0.000798663;1.10263;1.02811;172.003;0.0400597;-0.834098;4.00597;-83.4098;1.36573;0.611439;1.08486;1.36573;-0.834098;0.0122442;
45.7518;-1;-1.29191;-0.0512143;0;3.17612;0.619839;1.02803;0.610608;0.627725;0.602937;0.619839;0.00131627;1.81724;1.02803;173.352;3.13863;0.870502;313.863;87.0502;1.29292;2.51919;1.80829;1.29292;0.870502;0.524319;0.0076492;0.00786354;-1.94549e-05;-2e-05;0.000798663;1.10263;1.02802;172.843;0.0393177;-0.833889;3.93177;-83.3889;1.36594;0.611167;1.08526;1.36594;-0.833889;0.0120951;
45.9423;-1;0.181951;-1.28038;0;3.1777;0.620736;1.02785;0.611305;0.628331;0.603915;0.620736;0.00131627;1.81724;1.02785;175.024;3.14166;0.87001;314.166;87.001;1.29324;2.52072;1.80891;1.29324;0.87001;0.524625;0.00736686;0.00757196;-1.94583e-05;-2e-05;0.000798663;1.10263;1.02784;174.515;0.0378598;-0.833462;3.78598;-83.3462;1.36633;0.610628;1.08604;1.36633;-0.833462;0.0117953;
46.0376;-1;1.06933;-0.727604;0;3.17845;0.621172;1.02777;0.611642;0.628625;0.60439;0.621172;0.00131627;1.81724;1.02777;175.856;3.14312;0.86976;314.312;86.976;1.29339;2.52146;1.80921;1.29339;0.86976;0.524777;0.0072282;0.00742882;-1.94599e-05;-2e-05;0.000798663;1.10263;1.02775;175.347;0.0371441;-0.833243;3.71441;-83.3243;1.36652;0.61036;1.08642;1.36652;-0.833243;0.0116447;
46.2281;-1;0.63334;1.12805;0;3.17988;0.622019;1.0276;0.612295;0.629192;0.605315;0.622019;0.00131627;1.81724;1.0276;177.513;3.14596;0.869252;314.596;86.9252;1.29369;2.5229;1.80978;1.29369;0.869252;0.525076;0.00695599;0.00714787;-1.94631e-05;-2e-05;0.000798663;1.10263;1.02758;177.004;0.0357393;-0.832799;3.57393;-83.2799;1.36689;0.609827;1.08715;1.36689;-0.832799;0.011343;
46.3234;-1;-0.398346;1.23098;0;3.18057;0.622431;1.02751;0.612611;0.629466;0.605764;0.622431;0.00131627;1.81724;1.02751;178.338;3.14733;0.868995;314.733;86.8995;1.29382;2.5236;1.81005;1.29382;0.868995;0.525223;0.00682245;0.00701009;-1.94647e-05;-2e-05;0.000798663;1.10263;1.0275;177.828;0.0350504;-0.832574;3.50504;-83.2574;1.36706;0.609563;1.08751;1.36706;-0.832574;0.011192;
46.5139;-1;-1.19981;-0.484885;0;3.18187;0.623231;1.02735;0.613223;0.629997;0.606637;0.623231;0.00131627;1.81724;1.02735;179.98;3.14998;0.868477;314.998;86.8477;1.29409;2.52495;1.81057;1.29409;0.868477;0.525515;0.00656055;0.00673994;-1.94677e-05;-2e-05;0.000798663;1.10263;1.02734;179.47;0.0336997;-0.832119;3.36997;-83.2119;1.3674;0.60904;1.0882;1.3674;-0.832119;0.0108901;
46.6092;-1;-0.467233;-1.20693;0;3.18249;0.623619;1.02728;0.613519;0.630253;0.607061;0.623619;0.00131627;1.81724;1.02728;180.798;3.15127;0.868216;315.127;86.8216;1.29422;2.52561;1.81082;1.29422;0.868216;0.525658;0.00643221;0.00660759;-1.94692e-05;-2e-05;0.000798663;1.10263;1.02727;180.287;0.0330379;-0.831888;3.30379;-83.1888;1.36756;0.608781;1.08854;1.36756;-0.831888;0.0107394;
46.7997;-1;1.23188;-0.397604;0;3.18368;0.624373;1.02713;0.614091;0.630749;0.607884;0.624373;0.00131627;1.81724;1.02713;182.426;3.15374;0.867692;315.374;86.7692;1.29446;2.52687;1.81129;1.29446;0.867692;0.525941;0.00618074;0.00634833;-1.9472e-05;-2e-05;0.000798663;1.10263;1.02711;181.914;0.0317416;-0.831425;3.17416;-83.1425;1.36787;0.608269;1.08919;1.36787;-0.831425;0.010439;
46.895;-1;1.13709;0.618833;0;3.18424;0.624739;1.02705;0.614368;0.630988;0.608284;0.624739;0.00131627;1.81724;1.02705;183.237;3.15494;0.867428;315.494;86.7428;1.29457;2.52749;1.81152;1.29457;0.867428;0.52608;0.00605762;0.00622143;-1.94734e-05;-2e-05;0.000798663;1.10263;1.02704;182.725;0.0311071;-0.831192;3.11071;-83.1192;1.36801;0.608015;1.08951;1.36801;-0.831192;0.0102893;
47.0855;-1;-0.668372;1.10895;0;3.18532;0.62545;1.02691;0.614903;0.63145;0.60906;0.62545;0.00131627;1.81724;1.02691;184.852;3.15725;0.866901;315.725;86.6901;1.29479;2.52868;1.81196;1.29479;0.866901;0.526354;0.0058166;0.00597307;-1.94761e-05;-2e-05;0.000798663;1.10263;1.0269;184.339;0.0298653;-0.830724;2.98653;-83.0724;1.3683;0.607515;1.09013;1.3683;-0.830724;0.00999153;
47.1808;-1;-1.2625;0.287833;0;3.18583;0.625794;1.02684;0.615162;0.631674;0.609436;0.625794;0.00131627;1.81724;1.02684;185.656;3.15837;0.866637;315.837;86.6637;1.29489;2.52925;1.81216;1.29489;0.866637;0.526489;0.00569871;0.00585161;-1.94774e-05;-2e-05;0.000798663;1.10263;1.02683;185.143;0.0292581;-0.83049;2.92581;-83.049;1.36843;0.607268;1.09043;1.36843;-0.83049;0.0098435;
47.3713;-1;-0.247789;-1.27117;0;3.1868;0.626462;1.02671;0.615662;0.632105;0.610166;0.626462;0.00131627;1.81724;1.02671;187.259;3.16052;0.866111;316.052;86.6111;1.29509;2.53036;1.81256;1.29509;0.866111;0.526753;0.00546812;0.0056141;-1.94799e-05;-2e-05;0.000798663;1.10263;1.0267;186.745;0.0280705;-0.830021;2.80705;-83.0021;1.36869;0.606781;1.09101;1.36869;-0.830021;0.00954961;
47.4666;-1;0.737417;-1.06476;0;3.18726;0.626786;1.02664;0.615903;0.632313;0.61052;0.626786;0.00131627;1.81724;1.02664;188.057;3.16156;0.865848;316.156;86.5848;1.29519;2.5309;1.81275;1.29519;0.865848;0.526883;0.00535542;0.00549805;-1.94812e-05;-2e-05;0.000798663;1.10263;1.02663;187.543;0.0274902;-0.829787;2.74902;-82.9787;1.36881;0.606541;1.09129;1.36881;-0.829787;0.00940378;
47.6571;-1;1.04994;0.758676;0;3.18814;0.627414;1.02652;0.61637;0.632714;0.611207;0.627414;0.00131627;1.81724;1.02652;189.648;3.16357;0.865324;316.357;86.5324;1.29536;2.53194;1.81311;1.29536;0.865324;0.527138;0.00513516;0.00527127;-1.94835e-05;-2e-05;0.000798663;1.10263;1.02651;189.134;0.0263564;-0.829319;2.63564;-82.9319;1.36905;0.606068;1.09184;1.36905;-0.829319;0.00911474;
47.7524;-1;0.196755;1.28042;0;3.18855;0.627719;1.02646;0.616595;0.632908;0.61154;0.627719;0.00131627;1.81724;1.02646;190.441;3.16454;0.865063;316.454;86.5063;1.29545;2.53244;1.81328;1.29545;0.865063;0.527264;0.00502759;0.00516056;-1.94847e-05;-2e-05;0.000798663;1.10263;1.02645;189.926;0.0258028;-0.829086;2.58028;-82.9086;1.36916;0.605835;1.09211;1.36916;-0.829086;0.00897156;
47.9429;-1;-1.28231;0.18514;0;3.18934;0.628308;1.02634;0.61703;0.633282;0.612185;0.628308;0.00131627;1.81724;1.02634;192.021;3.16641;0.864545;316.641;86.4545;1.29561;2.53342;1.81361;1.29561;0.864545;0.527509;0.00481753;0.00494437;-1.94869e-05;-2e-05;0.000798663;1.10263;1.02633;191.506;0.0247219;-0.828623;2.47219;-82.8623;1.36938;0.605377;1.09262;1.36938;-0.828623;0.00868822;
48.0382;-1;-1.03622;-0.777843;0;3.18972;0.628594;1.02628;0.61724;0.633462;0.612497;0.628594;0.00131627;1.81724;1.02628;192.809;3.16731;0.864288;316.731;86.4288;1.29568;2.53389;1.81377;1.29568;0.864288;0.52763;0.00471503;0.0048389;-1.9488e-05;-2e-05;0.000798663;1.10263;1.02627;192.293;0.0241945;-0.828392;2.41945;-82.8392;1.36948;0.605152;1.09287;1.36948;-0.828392;0.00854809;
48.2287;-1;0.776717;-1.03725;0;3.19043;0.629147;1.02617;0.617645;0.63381;0.613102;0.629147;0.00131627;1.81724;1.02617;194.379;3.16905;0.863778;316.905;86.3778;1.29583;2.53479;1.81407;1.29583;0.863778;0.527866;0.00451499;0.00463311;-1.94901e-05;-2e-05;0.000798663;1.10263;1.02616;193.862;0.0231655;-0.827934;2.31655;-82.7934;1.36968;0.604709;1.09335;1.36968;-0.827934;0.00827117;
48.324;-1;1.28217;-0.188148;0;3.19076;0.629415;1.02612;0.617841;0.633977;0.613395;0.629415;0.00131627;1.81724;1.02612;195.161;3.16988;0.863525;316.988;86.3525;1.2959;2.53523;1.81421;1.2959;0.863525;0.527981;0.00441745;0.00453278;-1.94911e-05;-2e-05;0.000798663;1.10263;1.02611;194.644;0.0226639;-0.827707;2.26639;-82.7707;1.36977;0.604492;1.09359;1.36977;-0.827707;0.00813441;
48.5145;-1;0.20198;1.28019;0;3.1914;0.629933;1.02601;0.618218;0.6343;0.613962;0.629933;0.00131627;1.81724;1.02601;196.721;3.1715;0.863024;317.15;86.3024;1.29603;2.53608;1.81448;1.29603;0.863024;0.528208;0.00422723;0.00433715;-1.94931e-05;-2e-05;0.000798663;1.10263;1.026;196.204;0.0216858;-0.827257;2.16858;-82.7257;1.36995;0.604065;1.09404;1.36995;-0.827257;0.00786452;
48.6097;-1;-0.75435;1.05394;0;3.1917;0.630184;1.02596;0.618399;0.634455;0.614236;0.630184;0.00131627;1.81724;1.02596;197.499;3.17228;0.862776;317.228;86.2776;1.29609;2.53649;1.81461;1.29609;0.862776;0.528318;0.00413454;0.00424185;-1.9494e-05;-2e-05;0.000798663;1.10263;1.02595;196.982;0.0212092;-0.827034;2.12092;-82.7034;1.37004;0.603856;1.09426;1.37004;-0.827034;0.0077314;
48.8003;-1;-1.06876;-0.733421;0;3.19228;0.630669;1.02587;0.61875;0.634755;0.614767;0.630669;0.00131627;1.81724;1.02587;199.05;3.17377;0.862286;317.377;86.2286;1.2962;2.53727;1.81486;1.2962;0.862286;0.528535;0.00395389;0.00405613;-1.94959e-05;-2e-05;0.000798663;1.10263;1.02586;198.532;0.0202806;-0.826593;2.02806;-82.6593;1.3702;0.603445;1.09468;1.3702;-0.826593;0.007469;
48.8955;-1;-0.252473;-1.27143;0;3.19255;0.630904;1.02582;0.618919;0.634899;0.615024;0.630904;0.00131627;1.81724;1.02582;199.824;3.17449;0.862044;317.449;86.2044;1.29626;2.53765;1.81497;1.29626;0.862044;0.528641;0.00386593;0.00396571;-1.94968e-05;-2e-05;0.000798663;1.10263;1.02581;199.306;0.0198285;-0.826374;1.98285;-82.6374;1.37028;0.603243;1.09489;1.37028;-0.826374;0.00733975;
49.0861;-1;1.26391;-0.28825;0;3.19306;0.631357;1.02573;0.619244;0.635177;0.615521;0.631357;0.00131627;1.81724;1.02573;201.367;3.17588;0.861566;317.588;86.1566;1.29636;2.53839;1.8152;1.29636;0.861566;0.528848;0.0036946;0.00378962;-1.94985e-05;-2e-05;0.000798663;1.10263;1.02572;200.848;0.0189481;-0.825943;1.89481;-82.5943;1.37043;0.602848;1.09529;1.37043;-0.825943;0.00708525;
49.1813;-1;1.10857;0.672133;0;3.1933;0.631577;1.02568;0.619401;0.63531;0.615761;0.631577;0.00131627;1.81724;1.02568;202.136;3.17655;0.861331;317.655;86.1331;1.29641;2.53874;1.8153;1.29641;0.861331;0.52895;0.00361122;0.00370395;-1.94993e-05;-2e-05;0.000798663;1.10263;1.02568;201.617;0.0185197;-0.82573;1.85197;-82.573;1.3705;0.602655;1.09548;1.3705;-0.82573;0.00696002;
49.3719;-1;-0.631757;1.13217;0;3.19375;0.632001;1.0256;0.619703;0.635567;0.616225;0.632001;0.00131627;1.81724;1.0256;203.671;3.17784;0.860866;317.784;86.0866;1.2965;2.53943;1.8155;1.2965;0.860866;0.529148;0.00344893;0.0035372;-1.95009e-05;-2e-05;0.000798663;1.10263;1.02559;203.151;0.017686;-0.825311;1.7686;-82.5311;1.37063;0.602276;1.09585;1.37063;-0.825311;0.00671372;
49.4671;-1;-1.24003;0.378641;0;3.19397;0.632205;1.02556;0.619848;0.635691;0.616449;0.632205;0.00131627;1.81724;1.02556;204.436;3.17846;0.860637;317.846;86.0637;1.29655;2.53976;1.8156;1.29655;0.860637;0.529244;0.00337001;0.00345612;-1.95017e-05;-2e-05;0.000798663;1.10263;1.02555;203.917;0.0172806;-0.825104;1.72806;-82.5104;1.3707;0.60209;1.09603;1.3707;-0.825104;0.00659265;
49.6577;-1;-0.432145;-1.2225;0;3.19437;0.632601;1.02548;0.620128;0.635929;0.616883;0.632601;0.00131627;1.81724;1.02548;205.964;3.17965;0.860187;317.965;86.0187;1.29663;2.54039;1.81578;1.29663;0.860187;0.529433;0.00321647;0.0032984;-1.95032e-05;-2e-05;0.000798663;1.10263;1.02547;205.444;0.016492;-0.824696;1.6492;-82.4696;1.37082;0.601728;1.09638;1.37082;-0.824696;0.00635477;
49.7529;-1;0.531257;-1.18284;0;3.19456;0.632792;1.02544;0.620263;0.636043;0.617092;0.632792;0.00131627;1.81724;1.02544;206.726;3.18022;0.859965;318.022;85.9965;1.29667;2.5407;1.81586;1.29667;0.859965;0.529525;0.00314184;0.00322175;-1.95039e-05;-2e-05;0.000798663;1.10263;1.02543;206.206;0.0161088;-0.824495;1.61088;-82.4495;1.37088;0.60155;1.09655;1.37088;-0.824495;0.00623796;
49.9435;-1;1.20812;0.471157;0;3.19492;0.633161;1.02537;0.620522;0.636263;0.617497;0.633161;0.00131627;1.81724;1.02537;208.247;3.18132;0.859529;318.132;85.9529;1.29674;2.54128;1.81602;1.29674;0.859529;0.529705;0.00299675;0.00307275;-1.95053e-05;-2e-05;0.000798663;1.10263;1.02536;207.726;0.0153637;-0.8241;1.53637;-82.41;1.37099;0.601203;1.09687;1.37099;-0.8241;0.00600865;
50.0387;-1;0.552742;1.17307;0;3.19508;0.633339;1.02533;0.620647;0.636369;0.617692;0.633339;0.00131627;1.81724;1.02533;209.005;3.18185;0.859315;318.185;85.9315;1.29677;2.54157;1.8161;1.29677;0.859315;0.529792;0.00292627;0.00300038;-1.9506e-05;-2e-05;0.000798663;1.10263;1.02532;208.484;0.0150019;-0.823906;1.50019;-82.3906;1.37104;0.601034;1.09703;1.37104;-0.823906;0.00589615;
50.2293;-1;-1.13993;0.618338;0;3.1954;0.633683;1.02526;0.620886;0.636572;0.618069;0.633683;0.00131627;1.81724;1.02526;210.52;3.18286;0.858894;318.286;85.8894;1.29684;2.54211;1.81625;1.29684;0.858894;0.529963;0.00278931;0.00285976;-1.95073e-05;-2e-05;0.000798663;1.10263;1.02526;209.998;0.0142988;-0.823524;1.42988;-82.3524;1.37114;0.600702;1.09733;1.37114;-0.823524;0.0056755;
50.3245;-1;-1.25378;-0.331532;0;3.19555;0.633849;1.02523;0.621002;0.63667;0.61825;0.633849;0.00131627;1.81724;1.02523;211.275;3.18335;0.858687;318.335;85.8687;1.29687;2.54238;1.81631;1.29687;0.858687;0.530046;0.00272282;0.0027915;-1.95079e-05;-2e-05;0.000798663;1.10263;1.02522;210.754;0.0139575;-0.823336;1.39575;-82.3336;1.37119;0.600541;1.09748;1.37119;-0.823336;0.00556735;
50.5151;-1;0.252418;-1.27212;0;3.19582;0.634169;1.02517;0.621223;0.636857;0.618601;0.634169;0.00131627;1.81724;1.02517;212.784;3.18429;0.858281;318.429;85.8281;1.29692;2.54288;1.81644;1.29692;0.858281;0.530208;0.00259368;0.00265894;-1.95092e-05;-2e-05;0.000798663;1.10263;1.02516;212.261;0.0132947;-0.822968;1.32947;-82.2968;1.37128;0.600225;1.09776;1.37128;-0.822968;0.00535539;
50.6103;-1;1.05385;-0.75596;0;3.19595;0.634323;1.02514;0.62133;0.636947;0.61877;0.634323;0.00131627;1.81724;1.02514;213.536;3.18474;0.858082;318.474;85.8082;1.29695;2.54313;1.8165;1.29695;0.858082;0.530287;0.00253102;0.00259463;-1.95097e-05;-2e-05;0.000798663;1.10263;1.02513;213.014;0.0129731;-0.822787;1.29731;-82.2787;1.37132;0.600071;1.09789;1.37132;-0.822787;0.00525159;
50.8008;-1;0.826021;0.999947;0;3.19619;0.634621;1.02508;0.621534;0.63712;0.619097;0.634621;0.00131627;1.81724;1.02508;215.039;3.1856;0.857692;318.56;85.7692;1.297;2.5436;1.81662;1.297;0.857692;0.530441;0.00240939;0.00246979;-1.95109e-05;-2e-05;0.000798663;1.10263;1.02507;214.516;0.012349;-0.822432;1.2349;-82.2432;1.3714;0.59977;1.09816;1.3714;-0.822432;0.00504831;
50.8961;-1;-0.0771956;1.29472;0;3.1963;0.634764;1.02505;0.621632;0.637203;0.619254;0.634764;0.00131627;1.81724;1.02505;215.789;3.18601;0.857501;318.601;85.7501;1.29702;2.54382;1.81667;1.29702;0.857501;0.530516;0.00235041;0.00240926;-1.95114e-05;-2e-05;0.000798663;1.10263;1.02504;215.266;0.0120463;-0.822258;1.20463;-82.2258;1.37144;0.599623;1.09828;1.37144;-0.822258;0.00494884;
51.0866;-1;-1.29694;0.0178551;0;3.19651;0.635041;1.02499;0.621821;0.637362;0.619557;0.635041;0.00131627;1.81724;1.02499;217.287;3.18681;0.857127;318.681;85.7127;1.29706;2.54426;1.81678;1.29706;0.857127;0.530662;0.00223596;0.00229183;-1.95125e-05;-2e-05;0.000798663;1.10263;1.02499;216.763;0.0114592;-0.821918;1.14592;-82.1918;1.37151;0.599337;1.09853;1.37151;-0.821918;0.00475419;
51.1819;-1;-0.963312;-0.868595;0;3.19661;0.635174;1.02497;0.621912;0.637438;0.619703;0.635174;0.00131627;1.81724;1.02497;218.034;3.18719;0.856944;318.719;85.6944;1.29708;2.54446;1.81682;1.29708;0.856944;0.530733;0.00218049;0.00223492;-1.9513e-05;-2e-05;0.000798663;1.10263;1.02496;217.511;0.0111746;-0.821751;1.11746;-82.1751;1.37155;0.599197;1.09864;1.37155;-0.821751;0.00465901;
51.3724;-1;0.790812;-1.02817;0;3.19679;0.635431;1.02491;0.622085;0.637584;0.619985;0.635431;0.00131627;1.81724;1.02491;219.527;3.18792;0.856585;318.792;85.6585;1.29712;2.54486;1.81692;1.29712;0.856585;0.530871;0.00207292;0.00212456;-1.95139e-05;-2e-05;0.000798663;1.10263;1.02491;219.003;0.0106228;-0.821424;1.06228;-82.1424;1.37161;0.598926;1.09887;1.37161;-0.821424;0.00447289;
51.4677;-1;1.27845;-0.21939;0;3.19687;0.635554;1.02489;0.622169;0.637654;0.62012;0.635554;0.00131627;1.81724;1.02489;220.272;3.18827;0.85641;318.827;85.641;1.29714;2.54506;1.81696;1.29714;0.85641;0.530938;0.00202081;0.0020711;-1.95144e-05;-2e-05;0.000798663;1.10263;1.02488;219.748;0.0103555;-0.821264;1.03555;-82.1264;1.37164;0.598793;1.09898;1.37164;-0.821264;0.00438194;
51.6582;-1;0.324048;1.25604;0;3.19703;0.635792;1.02484;0.622329;0.637788;0.620381;0.635792;0.00131627;1.81724;1.02484;221.761;3.18894;0.856067;318.894;85.6067;1.29717;2.54543;1.81704;1.29717;0.856067;0.531068;0.00191981;0.00196749;-1.95153e-05;-2e-05;0.000798663;1.10263;1.02484;221.237;0.00983743;-0.820951;0.983743;-82.0951;1.3717;0.598535;1.09919;1.3717;-0.820951;0.00420423;
51.7535;-1;-0.611157;1.14419;0;3.1971;0.635907;1.02482;0.622405;0.637852;0.620507;0.635907;0.00131627;1.81724;1.02482;222.504;3.18926;0.855899;318.926;85.5899;1.29718;2.5456;1.81708;1.29718;0.855899;0.531131;0.0018709;0.00191732;-1.95158e-05;-2e-05;0.000798663;1.10263;1.02481;221.98;0.00958661;-0.820798;0.958661;-82.0798;1.37173;0.59841;1.09929;1.37173;-0.820798;0.00411745;
51.944;-1;-1.19281;-0.50986;0;3.19723;0.636127;1.02477;0.622552;0.637976;0.620749;0.636127;0.00131627;1.81724;1.02477;223.988;3.18988;0.855571;318.988;85.5571;1.29721;2.54594;1.81715;1.29721;0.855571;0.531255;0.00177615;0.00182014;-1.95166e-05;-2e-05;0.000798663;1.10263;1.02477;223.463;0.00910071;-0.820499;0.910071;-82.0499;1.37178;0.598165;1.09949;1.37178;-0.820499;0.00394799;
52.0393;-1;-0.535774;-1.18141;0;3.19729;0.636233;1.02475;0.622623;0.638035;0.620865;0.636233;0.00131627;1.81724;1.02475;224.729;3.19017;0.855411;319.017;85.5411;1.29722;2.54611;1.81718;1.29722;0.855411;0.531314;0.00173029;0.00177311;-1.9517e-05;-2e-05;0.000798663;1.10263;1.02475;224.204;0.00886557;-0.820353;0.886557;-82.0353;1.3718;0.598047;1.09958;1.3718;-0.820353;0.0038653;
52.2298;-1;1.12821;-0.640309;0;3.1974;0.636438;1.02471;0.622758;0.638147;0.621089;0.636438;0.00131627;1.81724;1.02471;226.21;3.19074;0.855099;319.074;85.5099;1.29724;2.54642;1.81724;1.29724;0.855099;0.53143;0.00164149;0.00168205;-1.95178e-05;-2e-05;0.000798663;1.10263;1.02471;225.685;0.00841026;-0.820068;0.841026;-82.0068;1.37185;0.597815;1.09977;1.37185;-0.820068;0.00370391;
52.3251;-1;1.26512;0.286958;0;3.19745;0.636536;1.02469;0.622822;0.638201;0.621197;0.636536;0.00131627;1.81724;1.02469;226.949;3.19101;0.854946;319.101;85.4946;1.29725;2.54657;1.81727;1.29725;0.854946;0.531487;0.00159854;0.00163801;-1.95181e-05;-2e-05;0.000798663;1.10263;1.02469;226.424;0.00819003;-0.819928;0.819003;-81.9928;1.37187;0.597703;1.09985;1.37187;-0.819928;0.00362521;
52.5156;-1;-0.166983;1.28648;0;3.19754;0.636724;1.02466;0.622946;0.638305;0.621404;0.636724;0.00131627;1.81724;1.02466;228.426;3.19152;0.854648;319.152;85.4648;1.29727;2.54686;1.81732;1.29727;0.854648;0.531596;0.0015154;0.00155276;-1.95189e-05;-2e-05;0.000798663;1.10263;1.02465;227.9;0.0077638;-0.819656;0.77638;-81.9656;1.37191;0.597484;1.10002;1.37191;-0.819656;0.00347171;
52.6109;-1;-0.988741;0.83984;0;3.19759;0.636815;1.02464;0.623005;0.638354;0.621503;0.636815;0.00131627;1.81724;1.02464;229.164;3.19177;0.854503;319.177;85.4503;1.29728;2.547;1.81735;1.29728;0.854503;0.531649;0.00147521;0.00151155;-1.95192e-05;-2e-05;0.000798663;1.10263;1.02463;228.638;0.00755774;-0.819524;0.755774;-81.9524;1.37193;0.597378;1.1001;1.37193;-0.819524;0.0033969;
52.8014;-1;-0.931864;-0.902557;0;3.19766;0.636989;1.0246;0.623118;0.638448;0.621694;0.636989;0.00131627;1.81724;1.0246;230.637;3.19224;0.85422;319.224;85.422;1.2973;2.54726;1.81739;1.2973;0.85422;0.531753;0.00139745;0.00143182;-1.95199e-05;-2e-05;0.000798663;1.10263;1.0246;230.111;0.0071591;-0.819265;0.71591;-81.9265;1.37196;0.597171;1.10026;1.37196;-0.819265;0.00325107;
