time;Load_load2_running;Load_load2_terminal_V_re;Load_load2_terminal_V_im;Load_load2_PPu;Load_load1_PPu;MS1_gen_cePu;MS1_gen_PePu;MS1_gen_cmPu;MS1_gen_PmPu;MS1_gen_ufPu;MS1_gen_efdPu;MS1_gen_omegaPu;MS1_gen_theta;MS1_gen_PGenPu;MS1_gen_QGenPu;MS1_gen_PGen;MS1_gen_QGen;MS1_gen_UPu;MS1_gen_IStatorPu;MS1_gen_IRotorPu;MS1_gen_UStatorPu;MS1_gen_QStatorPu;MS1_gen_thetaInternal;MS2_gen_cePu;MS2_gen_PePu;MS2_gen_cmPu;MS2_gen_PmPu;MS2_gen_ufPu;MS2_gen_efdPu;MS2_gen_omegaPu;MS2_gen_theta;MS2_gen_PGenPu;MS2_gen_QGenPu;MS2_gen_PGen;MS2_gen_QGen;MS2_gen_UPu;MS2_gen_IStatorPu;MS2_gen_IRotorPu;MS2_gen_UStatorPu;MS2_gen_QStatorPu;MS2_gen_thetaInternal;
42.2175;-1;-0.502192;-1.25874;0;3.4896;0.639206;0.729071;0.666323;0.76;0.00131627;1.81724;1.14059;350.514;3.64536;0.7725;364.536;77.25;1.35522;2.74959;1.77848;1.35522;0.7725;0.606239;-0.0270717;-0.030879;-1.75341e-05;-2e-05;0.000798663;1.10263;1.14064;349.847;-0.154395;-0.745241;-15.4395;-74.5241;1.44319;0.527351;1.06117;1.44319;-0.745241;-0.0557449;
42.2375;-1;0.657139;-1.18553;0;3.49088;0.639281;0.729199;0.666284;0.76;0.00131627;1.81724;1.14066;351.4;3.646;0.772727;364.6;77.2727;1.35547;2.74958;1.77861;1.35547;0.772727;0.606177;-0.026958;-0.0307511;-1.7533e-05;-2e-05;0.000798663;1.10263;1.1407;350.733;-0.153755;-0.745471;-15.3755;-74.5471;1.44346;0.527318;1.0613;1.44346;-0.745471;-0.0555365;
42.2776;-1;1.02997;0.881931;0;3.49343;0.639428;0.729454;0.666205;0.76;0.00131627;1.81724;1.14079;353.173;3.64727;0.773177;364.727;77.3177;1.35597;2.74956;1.77886;1.35597;0.773177;0.606055;-0.0267317;-0.0304965;-1.7531e-05;-2e-05;0.000798663;1.10263;1.14084;352.506;-0.152482;-0.745928;-15.2482;-74.5928;1.444;0.527254;1.06155;1.444;-0.745928;-0.0551213;
42.2977;-1;-0.0330179;1.35581;0;3.4947;0.639502;0.729581;0.666166;0.76;0.00131627;1.81724;1.14086;354.06;3.6479;0.773401;364.79;77.3401;1.35621;2.74956;1.77899;1.35621;0.773401;0.605995;-0.0266191;-0.0303698;-1.753e-05;-2e-05;0.000798663;1.10263;1.1409;353.393;-0.151849;-0.746155;-15.1849;-74.6155;1.44426;0.527223;1.06167;1.44426;-0.746155;-0.0549146;
42.3378;-1;-1.32133;-0.307788;0;3.49722;0.639649;0.729833;0.666088;0.76;0.00131627;1.81724;1.14099;355.835;3.64917;0.773846;364.917;77.3846;1.3567;2.74955;1.77924;1.3567;0.773846;0.605874;-0.0263949;-0.0301175;-1.75279e-05;-2e-05;0.000798663;1.10263;1.14104;355.169;-0.150588;-0.746606;-15.0588;-74.6606;1.4448;0.52716;1.06192;1.4448;-0.746606;-0.0545029;
42.3578;-1;-0.594692;-1.21969;0;3.49848;0.639722;0.729959;0.666049;0.76;0.00131627;1.81724;1.14106;356.723;3.64979;0.774066;364.979;77.4066;1.35695;2.74954;1.77936;1.35695;0.774066;0.605814;-0.0262835;-0.0299921;-1.75269e-05;-2e-05;0.000798663;1.10263;1.1411;356.058;-0.149961;-0.74683;-14.9961;-74.683;1.44506;0.52713;1.06204;1.44506;-0.74683;-0.054298;
42.3679;-1;-0.0127056;-1.35701;0;3.4991;0.639758;0.730022;0.66603;0.76;0.00131627;1.81724;1.14109;357.167;3.65011;0.774176;365.011;77.4176;1.35707;2.74953;1.77942;1.35707;0.774176;0.605785;-0.0262278;-0.0299295;-1.75264e-05;-2e-05;0.000798663;1.10263;1.14114;356.502;-0.149648;-0.746941;-14.9648;-74.6941;1.44519;0.527116;1.0621;1.44519;-0.746941;-0.0541958;
42.3879;-1;1.04573;-0.865293;0;3.50035;0.639831;0.730147;0.665992;0.76;0.00131627;1.81724;1.14116;358.056;3.65073;0.774396;365.073;77.4396;1.35731;2.74953;1.77955;1.35731;0.774396;0.605725;-0.0261169;-0.0298047;-1.75254e-05;-2e-05;0.000798663;1.10263;1.1412;357.391;-0.149023;-0.747164;-14.9023;-74.7164;1.44546;0.527086;1.06222;1.44546;-0.747164;-0.0539917;
42.428;-1;0.630626;1.20246;0;3.50284;0.639976;0.730396;0.665916;0.76;0.00131627;1.81724;1.14129;359.835;3.65198;0.774832;365.198;77.4832;1.35779;2.74951;1.77979;1.35779;0.774832;0.605607;-0.0258962;-0.0295562;-1.75234e-05;-2e-05;0.000798663;1.10263;1.14133;359.171;-0.147781;-0.747606;-14.7781;-74.7606;1.44598;0.527028;1.06247;1.44598;-0.747606;-0.0535854;
42.4481;-1;-0.537739;1.24703;0;3.50408;0.640049;0.73052;0.665878;0.76;0.00131627;1.81724;1.14135;360.725;3.6526;0.775049;365.26;77.5049;1.35803;2.74951;1.77992;1.35803;0.775049;0.605548;-0.0257863;-0.0294324;-1.75224e-05;-2e-05;0.000798663;1.10263;1.1414;360.061;-0.147162;-0.747826;-14.7162;-74.7826;1.44624;0.526998;1.06259;1.44624;-0.747826;-0.0533831;
42.4881;-1;-1.10738;-0.786926;0;3.50655;0.640192;0.730766;0.665803;0.76;0.00131627;1.81724;1.14148;362.506;3.65383;0.77548;365.383;77.548;1.35851;2.74949;1.78016;1.35851;0.77548;0.605432;-0.025568;-0.0291865;-1.75204e-05;-2e-05;0.000798663;1.10263;1.14153;361.843;-0.145931;-0.748263;-14.5931;-74.8263;1.44677;0.526942;1.06283;1.44677;-0.748263;-0.0529803;
42.5082;-1;-0.0836839;-1.35617;0;3.50777;0.640264;0.730889;0.665765;0.76;0.00131627;1.81724;1.14154;363.398;3.65445;0.775694;365.445;77.5694;1.35875;2.74949;1.78028;1.35875;0.775694;0.605374;-0.0254591;-0.0290638;-1.75194e-05;-2e-05;0.000798663;1.10263;1.14159;362.735;-0.145319;-0.74848;-14.5319;-74.848;1.44702;0.526914;1.06296;1.44702;-0.74848;-0.0527797;
42.5483;-1;1.34366;0.205113;0;3.51021;0.640406;0.731133;0.665691;0.76;0.00131627;1.81724;1.14167;365.181;3.65567;0.776119;365.567;77.6119;1.35922;2.74948;1.78052;1.35922;0.776119;0.605259;-0.025243;-0.0288204;-1.75175e-05;-2e-05;0.000798663;1.10263;1.14172;364.519;-0.1441;-0.748911;-14.41;-74.8911;1.44754;0.526858;1.0632;1.44754;-0.748911;-0.0523804;
42.5683;-1;0.683445;1.17517;0;3.51143;0.640478;0.731255;0.665654;0.76;0.00131627;1.81724;1.14173;366.074;3.65628;0.776331;365.628;77.6331;1.35946;2.74947;1.78064;1.35946;0.776331;0.605202;-0.0251351;-0.0286987;-1.75165e-05;-2e-05;0.000798663;1.10263;1.14178;365.412;-0.143493;-0.749125;-14.3493;-74.9125;1.44779;0.526832;1.06332;1.44779;-0.749125;-0.0521815;
42.5784;-1;0.1091;1.35519;0;3.51204;0.640513;0.731316;0.665636;0.76;0.00131627;1.81724;1.14177;366.52;3.65658;0.776436;365.658;77.6436;1.35957;2.74947;1.7807;1.35957;0.776436;0.605173;-0.0250812;-0.028638;-1.7516e-05;-2e-05;0.000798663;1.10263;1.14181;365.858;-0.14319;-0.749232;-14.319;-74.9232;1.44792;0.526818;1.06338;1.44792;-0.749232;-0.0520823;
42.5984;-1;-0.987529;0.934806;0;3.51324;0.640584;0.731437;0.665599;0.76;0.00131627;1.81724;1.14183;367.413;3.65719;0.776646;365.719;77.6646;1.35981;2.74946;1.78082;1.35981;0.776646;0.605116;-0.0249741;-0.0285172;-1.75151e-05;-2e-05;0.000798663;1.10263;1.14187;366.752;-0.142586;-0.749444;-14.2586;-74.9444;1.44818;0.526792;1.0635;1.44818;-0.749444;-0.0518844;
42.6385;-1;-0.700877;-1.16581;0;3.51565;0.640726;0.731679;0.665526;0.76;0.00131627;1.81724;1.14195;369.201;3.65839;0.777063;365.839;77.7063;1.36027;2.74945;1.78106;1.36027;0.777063;0.605004;-0.0247604;-0.0282764;-1.75132e-05;-2e-05;0.000798663;1.10263;1.142;368.54;-0.141384;-0.749867;-14.1384;-74.9867;1.44869;0.526739;1.06374;1.44869;-0.749867;-0.0514901;
42.6586;-1;0.470387;-1.2766;0;3.51685;0.640795;0.731798;0.66549;0.76;0.00131627;1.81724;1.14202;370.095;3.65899;0.777271;365.899;77.7271;1.3605;2.74945;1.78118;1.3605;0.777271;0.604948;-0.0246545;-0.0281569;-1.75122e-05;-2e-05;0.000798663;1.10263;1.14206;369.434;-0.140785;-0.750077;-14.0785;-75.0077;1.44894;0.526714;1.06386;1.44894;-0.750077;-0.0512939;
42.6987;-1;1.14429;0.736776;0;3.51923;0.640936;0.732037;0.665418;0.76;0.00131627;1.81724;1.14214;371.885;3.66018;0.777683;366.018;77.7683;1.36097;2.74944;1.78142;1.36097;0.777683;0.604836;-0.024443;-0.0279183;-1.75103e-05;-2e-05;0.000798663;1.10263;1.14218;371.224;-0.139593;-0.750495;-13.9593;-75.0495;1.44944;0.526665;1.06409;1.44944;-0.750495;-0.050903;
42.7187;-1;0.140291;1.35395;0;3.52042;0.641005;0.732155;0.665383;0.76;0.00131627;1.81724;1.1422;372.78;3.66078;0.777889;366.078;77.7889;1.3612;2.74943;1.78153;1.3612;0.777889;0.604781;-0.0243379;-0.0277999;-1.75094e-05;-2e-05;0.000798663;1.10263;1.14224;372.12;-0.139;-0.750703;-13.9;-75.0703;1.44969;0.526639;1.06421;1.44969;-0.750703;-0.0507085;
42.7588;-1;-1.35217;-0.160423;0;3.52278;0.641143;0.732391;0.665312;0.76;0.00131627;1.81724;1.14232;374.572;3.66196;0.778295;366.196;77.8295;1.36165;2.74942;1.78177;1.36165;0.778295;0.604671;-0.024129;-0.0275641;-1.75075e-05;-2e-05;0.000798663;1.10263;1.14237;373.913;-0.137819;-0.751115;-13.7819;-75.1115;1.45019;0.526593;1.06445;1.45019;-0.751115;-0.0503211;
42.7789;-1;-0.718867;-1.1567;0;3.52396;0.641212;0.732509;0.665277;0.76;0.00131627;1.81724;1.14238;375.469;3.66254;0.778499;366.254;77.8499;1.36188;2.74941;1.78188;1.36188;0.778499;0.604616;-0.0240246;-0.0274463;-1.75066e-05;-2e-05;0.000798663;1.10263;1.14243;374.81;-0.137232;-0.75132;-13.7232;-75.132;1.45043;0.526567;1.06457;1.45043;-0.75132;-0.0501282;
42.7889;-1;-0.146273;-1.35412;0;3.52454;0.641246;0.732567;0.665259;0.76;0.00131627;1.81724;1.14241;375.917;3.66284;0.7786;366.284;77.86;1.36199;2.74941;1.78194;1.36199;0.7786;0.604589;-0.0239727;-0.0273878;-1.75062e-05;-2e-05;0.000798663;1.10263;1.14246;375.258;-0.136939;-0.751422;-13.6939;-75.1422;1.45056;0.526555;1.06462;1.45056;-0.751422;-0.050032;
42.8089;-1;0.967278;-0.959172;0;3.52571;0.641315;0.732684;0.665224;0.76;0.00131627;1.81724;1.14247;376.814;3.66342;0.778801;366.342;77.8801;1.36222;2.7494;1.78206;1.36222;0.778801;0.604535;-0.0238692;-0.0272709;-1.75052e-05;-2e-05;0.000798663;1.10263;1.14252;376.156;-0.136354;-0.751626;-13.6354;-75.1626;1.4508;0.526531;1.06474;1.4508;-0.751626;-0.04984;
42.849;-1;0.719715;1.1571;0;3.52804;0.641452;0.732917;0.665155;0.76;0.00131627;1.81724;1.14259;378.61;3.66459;0.7792;366.459;77.92;1.36267;2.74939;1.78229;1.36267;0.7792;0.604427;-0.023663;-0.0270381;-1.75034e-05;-2e-05;0.000798663;1.10263;1.14263;377.952;-0.135191;-0.752031;-13.5191;-75.2031;1.45129;0.526483;1.06498;1.45129;-0.752031;-0.0494577;
42.8691;-1;-0.456942;1.28401;0;3.5292;0.64152;0.733033;0.66512;0.76;0.00131627;1.81724;1.14265;379.508;3.66517;0.779399;366.517;77.9399;1.36289;2.74939;1.7824;1.36289;0.779399;0.604373;-0.0235606;-0.0269225;-1.75025e-05;-2e-05;0.000798663;1.10263;1.14269;378.85;-0.134612;-0.752231;-13.4612;-75.2231;1.45154;0.526462;1.06509;1.45154;-0.752231;-0.0492675;
42.9092;-1;-1.14861;-0.734419;0;3.53151;0.641657;0.733265;0.665052;0.76;0.00131627;1.81724;1.14277;381.306;3.66632;0.779794;366.632;77.9794;1.36334;2.74939;1.78263;1.36334;0.779794;0.604267;-0.0233556;-0.0266911;-1.75007e-05;-2e-05;0.000798663;1.10263;1.14281;380.648;-0.13346;-0.752631;-13.346;-75.2631;1.45202;0.526415;1.06533;1.45202;-0.752631;-0.0488883;
42.9292;-1;-0.139471;-1.35641;0;3.53265;0.641723;0.733379;0.665018;0.76;0.00131627;1.81724;1.14283;382.205;3.66689;0.77999;366.689;77.999;1.36356;2.74937;1.78275;1.36356;0.77999;0.604214;-0.0232547;-0.0265771;-1.74998e-05;-2e-05;0.000798663;1.10263;1.14287;381.548;-0.132886;-0.752829;-13.2886;-75.2829;1.45226;0.526395;1.06544;1.45226;-0.752829;-0.0486998;
42.9693;-1;1.35306;0.172402;0;3.53494;0.641862;0.733611;0.66495;0.76;0.00131627;1.81724;1.14294;384.005;3.66803;0.78038;366.803;78.038;1.364;2.74938;1.78297;1.364;0.78038;0.604109;-0.023051;-0.026347;-1.7498e-05;-2e-05;0.000798663;1.10263;1.14299;383.348;-0.131745;-0.753224;-13.1745;-75.3224;1.45275;0.526353;1.06567;1.45275;-0.753224;-0.0483239;
42.9894;-1;0.705505;1.16763;0;3.53607;0.641926;0.733722;0.664916;0.76;0.00131627;1.81724;1.143;384.906;3.6686;0.780574;366.86;78.0574;1.36422;2.74936;1.78308;1.36422;0.780574;0.604057;-0.0229517;-0.0262348;-1.74972e-05;-2e-05;0.000798663;1.10263;1.14304;384.249;-0.131177;-0.75342;-13.1177;-75.342;1.45298;0.526332;1.06579;1.45298;-0.75342;-0.0481371;
42.9994;-1;0.126846;1.35842;0;3.53664;0.641958;0.733777;0.6649;0.76;0.00131627;1.81724;1.14303;385.356;3.66888;0.780671;366.888;78.0671;1.36433;2.74936;1.78314;1.36433;0.780671;0.60403;-0.0229021;-0.0261787;-1.74967e-05;-2e-05;0.000798663;1.10263;1.14307;384.7;-0.130893;-0.753517;-13.0893;-75.3517;1.4531;0.526323;1.06585;1.4531;-0.753517;-0.048044;
43.0194;-1;-0.986421;0.942845;0;3.53777;0.642025;0.73389;0.664866;0.76;0.00131627;1.81724;1.14309;386.257;3.66945;0.780863;366.945;78.0863;1.36455;2.74935;1.78325;1.36455;0.780863;0.603978;-0.0228021;-0.0260657;-1.74958e-05;-2e-05;0.000798663;1.10263;1.14313;385.601;-0.130329;-0.753712;-13.0329;-75.3712;1.45334;0.526303;1.06596;1.45334;-0.753712;-0.0478579;
43.0595;-1;-0.69046;-1.17747;0;3.54002;0.642155;0.734112;0.6648;0.76;0.00131627;1.81724;1.1432;388.06;3.67058;0.781247;367.058;78.1247;1.36498;2.74933;1.78347;1.36498;0.781247;0.603874;-0.0226046;-0.0258425;-1.74941e-05;-2e-05;0.000798663;1.10263;1.14324;387.405;-0.129205;-0.7541;-12.9205;-75.41;1.45381;0.526264;1.06619;1.45381;-0.7541;-0.0474877;
43.0796;-1;0.495979;-1.27191;0;3.54114;0.642223;0.734227;0.664767;0.76;0.00131627;1.81724;1.14326;388.962;3.67114;0.781437;367.114;78.1437;1.3652;2.74934;1.78358;1.3652;0.781437;0.603824;-0.0225048;-0.0257297;-1.74932e-05;-2e-05;0.000798663;1.10263;1.1433;388.307;-0.128646;-0.754292;-12.8646;-75.4292;1.45405;0.526244;1.0663;1.45405;-0.754292;-0.0473031;
43.1197;-1;1.12213;0.778295;0;3.54337;0.642353;0.734447;0.664702;0.76;0.00131627;1.81724;1.14337;390.768;3.67226;0.781816;367.226;78.1816;1.36562;2.74932;1.78381;1.36562;0.781816;0.603721;-0.0223093;-0.0255087;-1.74915e-05;-2e-05;0.000798663;1.10263;1.14341;390.113;-0.127535;-0.754675;-12.7535;-75.4675;1.45452;0.526201;1.06653;1.45452;-0.754675;-0.0469363;
43.1397;-1;0.0834848;1.36328;0;3.54448;0.642421;0.734561;0.664669;0.76;0.00131627;1.81724;1.14343;391.671;3.67281;0.782003;367.281;78.2003;1.36584;2.74932;1.78391;1.36584;0.782003;0.603671;-0.0222106;-0.0253971;-1.74907e-05;-2e-05;0.000798663;1.10263;1.14347;391.016;-0.126982;-0.754864;-12.6982;-75.4864;1.45475;0.526185;1.06664;1.45475;-0.754864;-0.0467534;
43.1798;-1;-1.34526;-0.238611;0;3.54669;0.642553;0.734783;0.664605;0.76;0.00131627;1.81724;1.14354;393.478;3.67392;0.782378;367.392;78.2378;1.36626;2.74933;1.78414;1.36626;0.782378;0.603571;-0.0220153;-0.0251762;-1.7489e-05;-2e-05;0.000798663;1.10263;1.14358;392.824;-0.125882;-0.755243;-12.5882;-75.5243;1.45521;0.526135;1.06687;1.45521;-0.755243;-0.0463895;
43.1999;-1;-0.644273;-1.20506;0;3.54778;0.642617;0.734892;0.664573;0.76;0.00131627;1.81724;1.14359;394.382;3.67447;0.782561;367.447;78.2561;1.36647;2.74932;1.78425;1.36647;0.782561;0.60352;-0.0219191;-0.0250673;-1.74881e-05;-2e-05;0.000798663;1.10263;1.14363;393.729;-0.125334;-0.755427;-12.5334;-75.5427;1.45545;0.526126;1.06698;1.45545;-0.755427;-0.0462085;
43.2099;-1;-0.0528831;-1.36556;0;3.54833;0.642651;0.734948;0.664557;0.76;0.00131627;1.81724;1.14362;394.835;3.67474;0.782653;367.474;78.2653;1.36658;2.74932;1.7843;1.36658;0.782653;0.603496;-0.0218703;-0.0250121;-1.74877e-05;-2e-05;0.000798663;1.10263;1.14366;394.181;-0.125061;-0.755521;-12.5061;-75.5521;1.45556;0.526121;1.06704;1.45556;-0.755521;-0.0461181;
43.2299;-1;1.04122;-0.885423;0;3.54942;0.642716;0.735058;0.664525;0.76;0.00131627;1.81724;1.14367;395.739;3.67529;0.782838;367.529;78.2838;1.36679;2.74931;1.78441;1.36679;0.782838;0.603446;-0.0217738;-0.024903;-1.74869e-05;-2e-05;0.000798663;1.10263;1.14371;395.086;-0.124515;-0.755707;-12.4515;-75.5707;1.45579;0.526104;1.06715;1.45579;-0.755707;-0.0459378;
43.27;-1;0.61295;1.22211;0;3.5516;0.642847;0.735277;0.664462;0.76;0.00131627;1.81724;1.14378;397.55;3.67638;0.783205;367.638;78.3205;1.36721;2.74931;1.78462;1.36721;0.783205;0.603348;-0.0215814;-0.0246853;-1.74852e-05;-2e-05;0.000798663;1.10263;1.14382;396.897;-0.123429;-0.756078;-12.3429;-75.6078;1.45625;0.526081;1.06737;1.45625;-0.756078;-0.0455788;
43.2901;-1;-0.583594;1.23663;0;3.55268;0.642911;0.735386;0.66443;0.76;0.00131627;1.81724;1.14384;398.456;3.67692;0.78339;367.692;78.339;1.36742;2.74931;1.78473;1.36742;0.78339;0.603299;-0.0214855;-0.0245768;-1.74844e-05;-2e-05;0.000798663;1.10263;1.14388;397.803;-0.122888;-0.756264;-12.2888;-75.6264;1.45647;0.526056;1.06748;1.45647;-0.756264;-0.0454;
43.3302;-1;-1.06118;-0.863059;0;3.55483;0.643032;0.735593;0.664368;0.76;0.00131627;1.81724;1.14394;400.268;3.67799;0.78375;367.799;78.375;1.36783;2.74927;1.78493;1.36783;0.78375;0.6032;-0.0212989;-0.0243656;-1.74828e-05;-2e-05;0.000798663;1.10263;1.14398;399.616;-0.121811;-0.756628;-12.1811;-75.6628;1.45693;0.526037;1.0677;1.45693;-0.756628;-0.0450451;
43.3502;-1;0.0257702;-1.3678;0;3.55591;0.643101;0.735706;0.664337;0.76;0.00131627;1.81724;1.144;401.175;3.67853;0.783934;367.853;78.3934;1.36804;2.74929;1.78504;1.36804;0.783934;0.603153;-0.0212017;-0.0242556;-1.74819e-05;-2e-05;0.000798663;1.10263;1.14404;400.523;-0.121276;-0.756814;-12.1276;-75.6814;1.45715;0.526011;1.06781;1.45715;-0.756814;-0.0448676;
43.3903;-1;1.32149;0.355398;0;3.55804;0.64321;0.735899;0.664275;0.76;0.00131627;1.81724;1.1441;402.99;3.6796;0.784291;367.96;78.4291;1.36845;2.74921;1.78525;1.36845;0.784291;0.603052;-0.0210222;-0.0240524;-1.74803e-05;-2e-05;0.000798663;1.10263;1.14414;402.338;-0.120213;-0.757174;-12.0213;-75.7174;1.4576;0.525986;1.06803;1.4576;-0.757174;-0.0445171;
43.4104;-1;0.533283;1.26048;0;3.5591;0.643288;0.736022;0.664245;0.76;0.00131627;1.81724;1.14416;403.897;3.68014;0.784471;368.014;78.4471;1.36865;2.74926;1.78536;1.36865;0.784471;0.603007;-0.0209226;-0.0239396;-1.74795e-05;-2e-05;0.000798663;1.10263;1.1442;403.246;-0.119685;-0.757355;-11.9685;-75.7355;1.45782;0.525966;1.06814;1.45782;-0.757355;-0.0443406;
43.4204;-1;-0.0736041;1.36677;0;3.55963;0.643324;0.73608;0.66423;0.76;0.00131627;1.81724;1.14418;404.351;3.6804;0.78456;368.04;78.456;1.36875;2.74928;1.78541;1.36875;0.78456;0.602984;-0.0208738;-0.0238843;-1.74791e-05;-2e-05;0.000798663;1.10263;1.14422;403.701;-0.119421;-0.757445;-11.9421;-75.7445;1.45793;0.525951;1.0682;1.45793;-0.757445;-0.0442527;
43.4404;-1;-1.12311;0.78273;0;3.56068;0.643387;0.736185;0.664199;0.76;0.00131627;1.81724;1.14424;405.26;3.68093;0.784736;368.093;78.4736;1.36896;2.74928;1.78552;1.36896;0.784736;0.602937;-0.0207808;-0.0237789;-1.74783e-05;-2e-05;0.000798663;1.10263;1.14427;404.609;-0.118894;-0.757623;-11.8894;-75.7623;1.45815;0.525935;1.06831;1.45815;-0.757623;-0.0440781;
43.4805;-1;-0.484717;-1.2807;0;3.56278;0.643526;0.736412;0.664139;0.76;0.00131627;1.81724;1.14434;407.077;3.68198;0.785088;368.198;78.5088;1.36936;2.74933;1.78574;1.36936;0.785088;0.602846;-0.0205881;-0.0235606;-1.74767e-05;-2e-05;0.000798663;1.10263;1.14438;406.427;-0.117842;-0.757977;-11.7842;-75.7977;1.45859;0.525893;1.06853;1.45859;-0.757977;-0.0437287;
43.5006;-1;0.712929;-1.16937;0;3.56383;0.643576;0.736503;0.664109;0.76;0.00131627;1.81724;1.14439;407.987;3.6825;0.785261;368.25;78.5261;1.36956;2.74928;1.78584;1.36956;0.785261;0.602797;-0.0205006;-0.0234615;-1.7476e-05;-2e-05;0.000798663;1.10263;1.14443;407.337;-0.117316;-0.758153;-11.7316;-75.8153;1.45881;0.525882;1.06864;1.45881;-0.758153;-0.0435564;
43.5407;-1;0.958102;0.979206;0;3.5659;0.643719;0.736732;0.66405;0.76;0.00131627;1.81724;1.14449;409.806;3.68352;0.785607;368.352;78.5607;1.36996;2.74933;1.78605;1.36996;0.785607;0.602708;-0.0203073;-0.0232424;-1.74744e-05;-2e-05;0.000798663;1.10263;1.14453;409.157;-0.116268;-0.758502;-11.6268;-75.8502;1.45925;0.525872;1.06884;1.45925;-0.758502;-0.0432096;
43.5607;-1;-0.185466;1.35755;0;3.56695;0.643765;0.736817;0.66402;0.76;0.00131627;1.81724;1.14454;410.716;3.68404;0.785784;368.404;78.5784;1.37016;2.74928;1.78615;1.37016;0.785784;0.602659;-0.0202215;-0.0231452;-1.74736e-05;-2e-05;0.000798663;1.10263;1.14458;410.067;-0.115746;-0.75868;-11.5746;-75.868;1.45947;0.525846;1.06896;1.45947;-0.75868;-0.0430391;
43.6008;-1;-1.26947;-0.516626;0;3.569;0.643898;0.737034;0.663961;0.76;0.00131627;1.81724;1.14464;412.538;3.68505;0.786119;368.505;78.6119;1.37057;2.74928;1.78632;1.37057;0.786119;0.602568;-0.0200348;-0.0229335;-1.74721e-05;-2e-05;0.000798663;1.10263;1.14468;411.889;-0.114704;-0.759018;-11.4704;-75.9018;1.4599;0.525886;1.06915;1.4599;-0.759018;-0.0426964;
43.6209;-1;-0.369676;-1.31997;0;3.57004;0.643951;0.737127;0.663932;0.76;0.00131627;1.81724;1.14469;413.449;3.68557;0.786307;368.557;78.6307;1.37076;2.74927;1.78644;1.37076;0.786307;0.602521;-0.0199456;-0.0228324;-1.74713e-05;-2e-05;0.000798663;1.10263;1.14473;412.8;-0.114187;-0.759207;-11.4187;-75.9207;1.46012;0.525827;1.06927;1.46012;-0.759207;-0.0425266;
43.6309;-1;0.249022;-1.34804;0;3.57055;0.64397;0.737166;0.663918;0.76;0.00131627;1.81724;1.14472;413.905;3.68583;0.786393;368.583;78.6393;1.37085;2.74923;1.78649;1.37085;0.786393;0.602496;-0.0199046;-0.0227859;-1.74709e-05;-2e-05;0.000798663;1.10263;1.14476;413.256;-0.11393;-0.759294;-11.393;-75.9294;1.46022;0.525806;1.06933;1.46022;-0.759294;-0.0424426;
43.651;-1;1.21837;-0.628764;0;3.57157;0.64403;0.737266;0.663889;0.76;0.00131627;1.81724;1.14477;414.816;3.68633;0.786562;368.633;78.6562;1.37105;2.74922;1.7866;1.37105;0.786562;0.60245;-0.0198145;-0.0226838;-1.74702e-05;-2e-05;0.000798663;1.10263;1.14481;414.168;-0.113417;-0.759463;-11.3417;-75.9463;1.46044;0.525793;1.06943;1.46044;-0.759463;-0.0422735;
43.6911;-1;0.303116;1.33751;0;3.5736;0.644131;0.737446;0.663831;0.76;0.00131627;1.81724;1.14487;416.641;3.68735;0.786902;368.735;78.6902;1.37143;2.74917;1.78681;1.37143;0.786902;0.602355;-0.019644;-0.0224905;-1.74687e-05;-2e-05;0.000798663;1.10263;1.14491;415.993;-0.112405;-0.759806;-11.2405;-75.9806;1.46086;0.525714;1.06966;1.46086;-0.759806;-0.0419387;
43.7111;-1;-0.872857;1.05806;0;3.5746;0.644201;0.737557;0.663803;0.76;0.00131627;1.81724;1.14492;417.553;3.68785;0.787057;368.785;78.7057;1.37163;2.74917;1.7869;1.37163;0.787057;0.602311;-0.0195532;-0.0223876;-1.74679e-05;-2e-05;0.000798663;1.10263;1.14496;416.906;-0.111909;-0.759963;-11.1909;-75.9963;1.46107;0.525743;1.06976;1.46107;-0.759963;-0.041771;
43.7211;-1;-1.24993;0.56507;0;3.5751;0.644243;0.737622;0.663789;0.76;0.00131627;1.81724;1.14494;418.01;3.68811;0.78714;368.811;78.714;1.37173;2.74922;1.78695;1.37173;0.78714;0.602291;-0.0195042;-0.0223319;-1.74676e-05;-2e-05;0.000798663;1.10263;1.14498;417.362;-0.11166;-0.760047;-11.166;-76.0047;1.46118;0.525744;1.06981;1.46118;-0.760047;-0.0416866;
43.7412;-1;-1.21144;-0.643871;0;3.5761;0.644304;0.737723;0.66376;0.76;0.00131627;1.81724;1.14499;418.923;3.68862;0.787307;368.862;78.7307;1.37192;2.74922;1.78705;1.37192;0.787307;0.602246;-0.0194164;-0.0222323;-1.74668e-05;-2e-05;0.000798663;1.10263;1.14503;418.276;-0.111162;-0.760215;-11.1162;-76.0215;1.46139;0.525732;1.06992;1.46139;-0.760215;-0.04152;
43.7813;-1;0.930234;-1.00891;0;3.5781;0.644452;0.737954;0.663704;0.76;0.00131627;1.81724;1.14509;420.75;3.68962;0.787636;368.962;78.7636;1.37231;2.7493;1.78724;1.37231;0.787636;0.602164;-0.0192301;-0.0220209;-1.74653e-05;-2e-05;0.000798663;1.10263;1.14513;420.103;-0.110169;-0.760546;-11.0169;-76.0546;1.46181;0.525748;1.07011;1.46181;-0.760546;-0.0411858;
